Frequency [Hz];Amplitude ratio;Phase shift [deg]
3366;1.157157319046433;-174.38371313379045
3371;1.153751311887587;-174.41654468830572
3376;1.1503775279949693;-174.4492207330581
3381;1.147035620320296;-174.48174334899025
3386;1.143725247199949;-174.51411458691112
3391;1.1404460722553589;-174.54633646807537
3396;1.137197764295614;-174.57841098475058
3401;1.133979997222242;-174.61034010077134
3406;1.1307924499360804;-174.64212575208126
3411;1.1276348062462316;-174.67376984726303
3416;1.124506754780991;-174.70527426805654
3421;1.121407988900748;-174.7366408698663
3426;1.1183382066127832;-174.76787148225702
3431;1.1152971104879212;-174.79896790943894
3436;1.112284407579;-174.82993193074233
3441;1.1092998093410906;-174.86076530108227
3446;1.1063430315534482;-174.89146975141264
3451;1.1034137942431461;-174.92204698917118
3456;1.1005118216103227;-174.95249869871455
3461;1.0976368419550573;-174.98282654174437
3466;1.0947885876057746;-175.01303215772424
3471;1.0919667948491887;-175.04311716428793
3476;1.0891712038617116;-175.07308315763888
3481;1.0864015586423315;-175.10293171294163
3486;1.083657606946873;-175.13266438470484
3491;1.0809391002236615;-175.1622827071565
3496;1.078245793550517;-175.19178819461132
3501;1.0755774455730638;-175.22118234183048
3506;1.0729338184443205;-175.25046662437427
3511;1.0703146777655443;-175.27964249894725
3516;1.0677197925282906;-175.3087114037364
3521;1.0651489350576726;-175.33767475874257
3526;1.0626018809567694;-175.36653396610515
3531;1.0600784090521973;-175.39529041042024
3536;1.057578301340761;-175.4239454590523
3541;1.055101342937213;-175.4525004624398
3546;1.0526473220230588;-175.48095675439455
3551;1.0502160297964063;-175.50931565239546
3556;1.0478072604228164;-175.53757845787595
3561;1.0454208109871517;-175.5657464565062
3566;1.0430564814463787;-175.59382091846976
3571;1.0407140745833243;-175.6218030987346
3576;1.0383933959613512;-175.649694237319
3581;1.0360942538799245;-175.6774955595523
3586;1.033816459331076;-175.7052082763307
3591;1.0315598259567127;-175.73283358436788
3596;1.0293241700067794;-175.76037266644113
3601;1.0271093102982287;-175.78782669163272
3606;1.024915068174822;-175.8151968155665
3611;1.0227412674676783;-175.8424841806402
3616;1.0205877344566323;-175.86968991625344
3621;1.018454297832312;-175.89681513903125
3626;1.0163407886589777;-175.9238609530434
3631;1.0142470403380517;-175.95082845002008
3636;1.0121728885723875;-175.97771870956296
3641;1.0101181713311926;-176.00453279935286
3646;1.008082728815646;-176.0312717753533
3651;1.0060664034251676;-176.05793668201056
3656;1.0040690397243346;-176.08452855244985
3661;1.0020904844104248;-176.11104840866815
3666;1.0001305862815804;-176.13749726172344
3671;0.9981891962055763;-176.16387611192042
3676;0.9962661670891765;-176.19018594899336
3681;0.9943613538480723;-176.21642775228497
3686;0.992474613377389;-176.24260249092276
3691;0.9906058045227366;-176.26871112399192
3696;0.9887547880518163;-176.29475460070518
3701;0.9869214266265538;-176.3207338605699
3706;0.9851055847757513;-176.34664983355205
3711;0.9833071288682471;-176.3725034402373
3716;0.9815259270865846;-176.39829559198947
3721;0.9797618494011578;-176.4240271911063
3726;0.9780147675448441;-176.4496991309723
3731;0.9762845549880999;-176.4753122962093
3736;0.9745710869145222;-176.50086756282408
3741;0.9728742401968561;-176.52636579835388
3746;0.9711938933734421;-176.5518078620092
3751;0.9695299266251014;-176.57719460481437
3756;0.9678822217524357;-176.60252686974565
3761;0.9662506621535496;-176.62780549186712
3766;0.9646351328021757;-176.65303129846438
3771;0.9630355202262026;-176.67820510917574
3776;0.9614517124865836;-176.70332773612182
3781;0.9598835991566388;-176.72839998403248
3786;0.9583310713017272;-176.7534226503721
3791;0.9567940214592879;-176.77839652546263
3796;0.9552723436192416;-176.80332239260468
3801;0.9537659332047492;-176.82820102819687
3806;0.9522746870533025;-176.85303320185292
3811;0.9507985033981852;-176.87781967651742
3816;0.9493372818502314;-176.90256120857916
3821;0.947890923379938;-176.9272585479834
3826;0.9464593302998829;-176.95191243834165
3831;0.9450424062474693;-176.97652361704036
3836;0.9436400561679672;-177.00109281534765
3841;0.9422521862978694;-177.02562075851853
3846;0.9408787041485326;-177.05010816589837
3851;0.9395195184901164;-177.074555751025
3856;0.9381745393358167;-177.09896422172912
3861;0.9368436779263615;-177.12333428023342
3866;0.9355268467147967;-177.14766662325002
3871;0.9342239593515383;-177.17196194207656
3876;0.9329349306696897;-177.1962209226909
3881;0.9316596766706179;-177.2204442458445
3886;0.9303981145097887;-177.24463258715429
3891;0.9291501624828536;-177.2687866171934
3896;0.9279157400119776;-177.29290700158055
3901;0.9266947676324164;-177.31699440106806
3906;0.9254871669793292;-177.34104947162882
3911;0.9242928607748208;-177.36507286454187
3916;0.9231117728152188;-177.38906522647693
3921;0.9219438279585751;-177.41302719957767
3926;0.9207889521123857;-177.43695942154383
3931;0.9196470722215309;-177.4608625257126
3936;0.9185181162564302;-177.48473714113808
3941;0.9174020132014002;-177.50858389267069
3946;0.9162986930432315;-177.5324034010347
3951;0.9152080867599546;-177.5561962829053
3956;0.9141301263098184;-177.57996315098427
3961;0.9130647446204478;-177.60370461407499
3966;0.9120118755782155;-177.62742127715632
3971;0.9109714540177821;-177.65111374145553
3976;0.9099434157118367;-177.6747826045204
3981;0.9089276973610155;-177.6984284602904
3986;0.9079242365839981;-177.7220518991669
3991;0.9069329719077847;-177.7456535080828
3996;0.9059538427581477;-177.76923387057076
4001;0.9049867894502474;-177.79279356683136
4006;0.904031753179429;-177.8163331737998
4011;0.9030886760121709;-177.8398532652121
4016;0.9021575008772073;-177.86335441167063
4021;0.9012381715568044;-177.88683718070865
4026;0.9003306326782002;-177.91030213685428
4031;0.8994348297051918;-177.93374984169364
4036;0.898550708929885;-177.95718085393332
4041;0.8976782174645866;-177.9805957294624
4046;0.8968173032338501;-178.00399502141326
4051;0.8959679149666644;-178.02737928022225
4056;0.8951300021887859;-178.05074905368946
4061;0.8943035152152166;-178.07410488703798
4066;0.8934884051428148;-178.09744732297244
4071;0.8926846238430496;-178.12077690173697
4076;0.8918921239548862;-178.14409416117263
4081;0.891110858877802;-178.1673996367743
4086;0.8903407827649483;-178.1906938617469
4091;0.889581850516417;-178.21397736706103
4096;0.8888340177726614;-178.2372506815084
4101;0.8880972409080206;-178.26051433175635
4106;0.8873714770243836;-178.28376884240197
4111;0.8866566839449624;-178.30701473602593
4116;0.8859528202081989;-178.33025253324556
4121;0.8852598450617801;-178.3534827527677
4126;0.8845777184567722;-178.37670591144084
4131;0.8839064010418777;-178.39992252430704
4136;0.8832458541577941;-178.42313310465337
4141;0.8825960398316963;-178.4463381640627
4146;0.8819569207718237;-178.46953821246444
4151;0.8813284603621798;-178.49273375818464
4156;0.8807106226573334;-178.51592530799573
4161;0.8801033723773399;-178.53911336716604
4166;0.8795066749027523;-178.5622984395086
4171;0.8789204962697459;-178.5854810274301
4176;0.8783448031653434;-178.608661631979
4181;0.8777795629227404;-178.63184075289357
4186;0.8772247435167333;-178.6550188886496
4191;0.8766803135592429;-178.67819653650778
4196;0.87614624229494;-178.70137419256062
4201;0.8756224995969624;-178.7245523517793
4206;0.8751090559627309;-178.7477315080601
4211;0.8746058825098616;-178.77091215427058
4216;0.8741129509721668;-178.7940947822955
4221;0.873630233695752;-178.8172798830825
4226;0.8731577036352015;-178.84046794668748
4231;0.8726953343498577;-178.86365946231984
4236;0.8722431000001848;-178.8868549183873
4241;0.8718009753442266;-178.9100548025407
4246;0.8713689357341505;-178.9332596017186
4251;0.87094695711287;-178.95646980219132
4256;0.8705350160107705;-178.97968588960538
4261;0.8701330895425003;-179.00290834902717
4266;0.8697411554038572;-179.0261376649868
4271;0.8693591918687608;-179.04937432152173
4276;0.8689871777862974;-179.07261880222003
4281;0.868625092577853;-179.09587159026387
4286;0.8682729162343299;-179.11913316847233
4291;0.867930629313435;-179.1424040193448
4296;0.8675982129370592;-179.16568462510347
4301;0.8672756487887248;-179.18897546773627
4306;0.8669629191111204;-179.21227702903943
4311;0.8666600067037035;-179.23558979066001
4316;0.8663668949203943;-179.25891423413844
4321;0.8660835676673331;-179.28225084095067
4326;0.865810009400719;-179.30560009255063
4331;0.8655462051247276;-179.3289624704123
4336;0.8652921403894958;-179.35233845607198
4341;0.8650478012891875;-179.37572853117013
4346;0.8648131744601305;-179.3991331774937
4351;0.8645882470790297;-179.42255287701798
4356;0.8643730068612492;-179.44598811194848
4361;0.8641674420591696;-179.469439364763
4366;0.8639715414606187;-179.49290711825356
4371;0.8637852943873708;-179.5163918555682
4376;0.8636086906937206;-179.53989406025303
4381;0.8634417207651266;-179.563414216294
4386;0.8632843755169264;-179.58695280815903
4391;0.8631366463931198;-179.61051032083975
4396;0.862998525365228;-179.6340872398937
4401;0.8628700049312146;-179.6576840514862
4406;0.862751078114483;-179.6813012424325
4411;0.8626417384629389;-179.70493930023994
4416;0.8625419800481277;-179.72859871315003
4421;0.8624517974644316;-179.7522799701808
4426;0.8623711858283439;-179.77598356116906
4431;0.8623001407778083;-179.7997099768129
4436;0.8622386584716258;-179.82345970871418
4441;0.8621867355889331;-179.8472332494211
4446;0.8621443693287443;-179.87103109247084
4451;0.8621115574095651;-179.89485373243267
4456;0.8620882980690733;-179.91870166495056
4461;0.8620745900638634;-179.94257538678647
4466;0.8620704326692691;-179.9664753958636
4471;0.8620758256792397;-179.99040219130958
4476;0.8620907694062954;-180.01435627350023
4481;0.8621152646815432;-180.0383381441029
4486;0.8621493128547656;-180.06234830612087
4491;0.8621929157945734;-180.0863872639368
4496;0.862246075888627;-180.1104555233574
4501;0.8623087960439257;-180.1345535916575
4506;0.8623810796871662;-180.158681977625
4511;0.8624629307651629;-180.18284119160546
4516;0.8625543537453467;-180.20703174554728
4521;0.8626553536163203;-180.2312541530469
4526;0.8627659358884915;-180.25550892939438
4531;0.8628861065947674;-180.2797965916191
4536;0.8630158722913196;-180.3041176585358
4541;0.8631552400584213;-180.32847265079096
4546;0.8633042175013472;-180.35286209090916
4551;0.8634628127513484;-180.37728650334
4556;0.8636310344666903;-180.40174641450534
4561;0.8638088918337674;-180.42624235284637
4566;0.8639963945682809;-180.4507748488718
4571;0.8641935529164878;-180.47534443520536
4576;0.8644003776565274;-180.49995164663466
4581;0.864616880099805;-180.52459702015958
4586;0.8648430720924635;-180.54928109504135
4591;0.8650789660169077;-180.57400441285205
4596;0.8653245747934147;-180.59876751752415
4601;0.8655799118818114;-180.6235709554009
4606;0.8658449912832205;-180.6484152752866
4611;0.8661198275418883;-180.6733010284976
4616;0.8664044357470763;-180.6982287689136
4621;0.8666988315350316;-180.7231990530293
4626;0.8670030310910315;-180.74821244000654
4631;0.8673170511515013;-180.77326949172695
4636;0.8676409090062057;-180.79837077284483
4641;0.8679746225005234;-180.82351685084066
4646;0.8683182100377859;-180.84870829607496
4651;0.8686716905817036;-180.87394568184283
4656;0.8690350836588646;-180.89922958442864
4661;0.8694084093613118;-180.9245605831616
4666;0.8697916883491987;-180.94993926047133
4671;0.8701849418535261;-180.97536620194467
4676;0.8705881916789557;-181.0008419963823
4681;0.8710014602067065;-181.02636723585636
4686;0.8714247703975321;-181.05194251576836
4691;0.8718581457947798;-181.077568434908
4696;0.8723016105275322;-181.10324559551202
4701;0.8727551893138341;-181.1289746033243
4706;0.8732189074639972;-181.15475606765597
4711;0.8736927908840029;-181.1805906014465
4716;0.874176866078974;-181.20647882132542
4721;0.8746711601567513;-181.2324213476743
4726;0.8751757008315427;-181.25841880469
4731;0.8756905164276678;-181.28447182044798
4736;0.8762156358833935;-181.3105810269668
4741;0.8767510887548583;-181.33674706027278
4746;0.877296905220084;-181.36297056046612
4751;0.8778531160830861;-181.38925217178684
4756;0.8784197527780765;-181.41559254268222
4761;0.878996847373757;-181.4419923258746
4766;0.8795844325777105;-181.46845217843017
4771;0.8801825417408926;-181.4949727618282
4776;0.8807912088622131;-181.5215547420315
4781;0.8814104685932274;-181.54819878955743
4786;0.8820403562429135;-181.5749055795499
4791;0.882680907782568;-181.60167579185196
4796;0.883332159850789;-181.62851011107958
4801;0.8839941497585736;-181.65540922669612
4806;0.8846669154945143;-181.68237383308784
4811;0.8853504957301067;-181.70940462964003
4816;0.8860449298251603;-181.73650232081448
4821;0.8867502578333246;-181.76366761622774
4826;0.8874665205077215;-181.7909012307301
4831;0.8881937593066904;-181.81820388448605
4836;0.8889320163996486;-181.8455763030554
4841;0.8896813346730686;-181.87301921747544
4846;0.8904417577365684;-181.90053336434443
4851;0.891213329929121;-181.92811948590574
4856;0.8919960963253883;-181.95577833013354
4861;0.8927901027421722;-181.9835106508193
4866;0.8935953957449926;-182.0113172076595
4871;0.8944120226547834;-182.03919876634438
4876;0.8952400315547299;-182.0671560986483
4881;0.8960794712972211;-182.0951899825207
4886;0.8969303915109379;-182.1233012021788
4891;0.8977928426080768;-182.15149054820114
4896;0.8986668757917047;-182.17975881762277
4901;0.8995525430632532;-182.20810681403148
4906;0.9004498972301469;-182.23653534766535
4911;0.9013589919135792;-182.2650452355119
4916;0.9022798815564251;-182.29363730140827
4921;0.9032126214313055;-182.32231237614306
4926;0.9041572676487873;-182.3510712975595
4931;0.9051138771657514;-182.3799149106601
4936;0.9060825077938923;-182.40884406771266
4941;0.9070632182083912;-182.4378596283581
4946;0.9080560679567293;-182.46696245971927
4951;0.9090611174676732;-182.49615343651223
4956;0.9100784280604127;-182.525433441158
4961;0.911108061953871;-182.5548033638969
4966;0.9121500822761752;-182.5842641029041
4971;0.9132045530743018;-182.61381656440682
4976;0.9142715393238933;-182.64346166280353
4981;0.9153511069392436;-182.67320032078476
4986;0.916443322783475;-182.70303346945545
4991;0.9175482546788859;-182.7329620484598
4996;0.918665971417486;-182.76298700610712
5001;0.9197965427717183;-182.79310929950043
5006;0.9209400395053704;-182.82332989466627
5011;0.9220965333846856;-182.85364976668703
5016;0.923266097189663;-182.88406989983494
5021;0.9244488047255598;-182.91459128770825
5026;0.9256447308346045;-182.9452149333696
5031;0.9268539514079089;-182.97594184948645
5036;0.9280765433975895;-183.00677305847336
5041;0.9293125848291147;-183.03770959263713
5046;0.9305621548138624;-183.0687524943237
5051;0.9318253335618926;-183.09990281606747
5056;0.9331022023949662;-183.1311616207432
5061;0.934392843759772;-183.16252998171996
5066;0.9356973412413995;-183.19400898301762
5071;0.9370157795770532;-183.2255997194662
5076;0.9383482446699937;-183.25730329686718
5081;0.9396948236037447;-183.28912083215783
5086;0.9410556046565387;-183.321053453578
5091;0.9424306773160205;-183.35310230083965
5096;0.9438201322942156;-183.3852685252993
5101;0.9452240615427604;-183.41755329013282
5106;0.9466425582683988;-183.4499577705136
5111;0.9480757169487662;-183.48248315379348
5116;0.9495236333484364;-183.5151306396865
5121;0.9509864045352697;-183.54790144045577
5126;0.9524641288970382;-183.5807967811036
5131;0.9539569061583582;-183.61381789956454
5136;0.9554648373979198;-183.64696604690198
5141;0.9569880250660172;-183.68024248750757
5146;0.9585265730024031;-183.7136484993045
5151;0.9600805864544553;-183.7471853739539
5156;0.9616501720956702;-183.7808544170649
5161;0.9632354380444833;-183.81465694840801
5166;0.9648364938834358;-183.84859430213262
5171;0.9664534506786756;-183.88266782698759
5176;0.9680864209998152;-183.91687888654633
5181;0.9697355189401449;-183.95122885943513
5186;0.9714008601372077;-183.98571913956593
5191;0.9730825617937482;-184.02035113637265
5196;0.974780742699044;-184.05512627505237
5201;0.9764955232506101;-184.0900459968098
5206;0.9782270254763124;-184.12511175910683
5211;0.9799753730568712;-184.16032503591606
5216;0.9817406913487781;-184.1956873179789
5221;0.9835231074076289;-184.23120011306827
5226;0.985322750011884;-184.266864946256
5231;0.9871397496870624;-184.30268336018494
5236;0.9889742387303709;-184.33865691534598
5241;0.9908263512358025;-184.37478719036005
5246;0.9926962231196674;-184.41107578226513
5251;0.9945839921466318;-184.4475243068087
5256;0.9964897979561939;-184.48413439874503
5261;0.9984137820896828;-184.5209077121385
5266;1.0003560880177373;-184.55784592067184
5271;1.0023168611683055;-184.59495071796053
5276;1.0042962489551515;-184.6322238178726
5281;1.0062944008069066;-184.66966695485473
5286;1.00831146819665;-184.70728188426395
5291;1.0103476046720479;-184.74507038270576
5296;1.0124029658860543;-184.7830342483786
5301;1.0144777096281927;-184.82117530142457
5306;1.0165719958564159;-184.8594953842869
5311;1.0186859867295723;-184.89799636207403
5316;1.0208198466404859;-184.93668012293065
5321;1.0229737422496545;-184.97554857841575
5326;1.0251478425195966;-185.0146036638878
5331;1.0273423187498398;-185.0538473388974
5336;1.029557344612582;-185.09328158758726
5341;1.0317930961890305;-185.13290841910003
5346;1.0340497520064384;-185.172729867994
5351;1.0363274930758442;-185.2127479946668
5356;1.038626502930537;-185.25296488578687
5361;1.0409469676652767;-185.29338265473427
5366;1.0432890759762463;-185.3340034420493
5371;1.0456530192017932;-185.37482941589016
5376;1.0480389913639565;-185.41586277249965
5381;1.0504471892107998;-185.45710573668097
5386;1.0528778122595666;-185.49856056228316
5391;1.0553310628406805;-185.54022953269575
5396;1.057807146142606;-185.58211496135377
5401;1.060306270257588;-185.62421919225235
5406;1.0628286462282868;-185.66654460047206
5411;1.0653744880953415;-185.7090935927145
5416;1.067944012945857;-185.75186860784893
5421;1.0705374409628754;-185.7948721174698
5426;1.0731549954758015;-185.8381066264656
5431;1.075796903011849;-185.88157467359946
5436;1.0784633933485093;-185.92527883210155
5441;1.0811546995670693;-185.96922171027347
5446;1.0838710581072057;-186.0134059521053
5451;1.086612708822655;-186.0578342379053
5456;1.089379895038048;-186.1025092849427
5461;1.0921728636068446;-186.14743384810365
5466;1.0949918649704775;-186.19261072056125
5471;1.0978371532186735;-186.23804273445904
5476;1.1007089861510237;-186.28373276160974
5481;1.1036076253397897;-186.32968371420736
5486;1.106533336194002;-186.37589854555586
5491;1.1094863880248835;-186.42238025081204
5496;1.112467054112604;-186.46913186774506
5501;1.1154756117744222;-186.51615647751171
5506;1.118512342434222;-186.56345720544843
5511;1.1215775316935122;-186.61103722188054
5516;1.1246714694038773;-186.6588997429485
5521;1.127794449740957;-186.70704803145262
5526;1.1309467712799648;-186.75548539771546
5531;1.134128737072779;-186.80421520046366
5536;1.137340654726675;-186.8532408477286
5541;1.1405828364846922;-186.9025657977671
5546;1.143855599307709;-186.9521935600021
5551;1.1471592649582596;-187.0021276959844
5556;1.1504941600861185;-187.05237182037575
5561;1.1538606163157203;-187.10292960195335
5566;1.1572589703354277;-187.1538047646373
5571;1.1606895639887296;-187.2050010885409
5576;1.1641527443673805;-187.25652241104433
5581;1.1676488639065483;-187.30837262789277
5586;1.1711782804820259;-187.3605556943195
5591;1.1747413575095162;-187.41307562619397
5596;1.1783384640461085;-187.4659365011968
5601;1.1819699748939283;-187.51914246002082
5606;1.1856362707060661;-187.5726977076003
5611;1.1893377380948258;-187.62660651436846
5616;1.1930747697423132;-187.68087321754336
5621;1.1968477645135047;-187.73550222244452
5626;1.20065712757177;-187.79049800383945
5631;1.2045032704969605;-187.84586510732223
5636;1.2083866114061141;-187.90160815072375
5641;1.2123075750768433;-187.95773182555573
5646;1.2162665930734675;-188.01424089848837
5651;1.220264103875968;-188.07114021286318
5656;1.2243005530118236;-188.12843469024193
5661;1.2283763931908096;-188.1861293319921
5666;1.232492084442843;-188.24422922091074
5671;1.2366480942589193;-188.30273952288704
5676;1.2408448977352473;-188.36166548860513
5681;1.2450829777206656;-188.421012455288
5686;1.2493628249673912;-188.48078584848386
5691;1.2536849382852386;-188.54099118389587
5696;1.2580498246993286;-188.60163406925687
5701;1.2624579996114382;-188.66272020624967
5706;1.2669099869650602;-188.72425539247521
5711;1.2714063194142553;-188.78624552346912
5716;1.2759475384964063;-188.84869659476783
5721;1.280534194808998;-188.91161470402727
5726;1.285166848190465;-188.9750060531932
5731;1.2898460679052877;-189.03887695072694
5736;1.2945724328333745;-189.10323381388673
5741;1.2993465316639172;-189.16808317106668
5746;1.3041689630937519;-189.23343166419534
5751;1.3090403360304068;-189.2992860511946
5756;1.3139612697999445;-189.36565320850255
5761;1.3189323943596971;-189.43254013365984
5766;1.323954350516051;-189.4999539479633
5771;1.329027790147397;-189.5679018991877
5776;1.3341533764324078;-189.63639136437848
5781;1.3393317840837244;-189.70542985271658
5786;1.3445636995872632;-189.77502500845853
5791;1.3498498214472452;-189.84518461395322
5796;1.3551908604371106;-189.9159165927384
5801;1.36058753985648;-189.98722901271861
5806;1.3660405957943045;-190.05913008942733
5811;1.3715507773983908;-190.13162818937602
5816;1.377118847151444;-190.20473183349245
5821;1.382745581153838;-190.2784497006513
5826;1.388431769413221;-190.35279063129943
5831;1.3941782161412402;-190.42776363117912
5836;1.3999857400574491;-190.5033778751521
5841;1.405855174700721;-190.5796427111279
5846;1.4117873687482467;-190.6565676640989
5851;1.417783186342395;-190.73416244028607
5856;1.423843507425606;-190.81243693139896
5861;1.429969228083539;-190.89140121901258
5866;1.4361612608967202;-190.97106557906645
5871;1.4424205353008457;-191.05144048648782
5876;1.4487479979560502;-191.13253661994435
5881;1.4551446131253107;-191.2143648667298
5886;1.4616113630622565;-191.296936327787
5891;1.4681492484086494;-191.3802623228725
5896;1.4747592886017442;-191.46435439586776
5901;1.481442522291797;-191.54922432024048
5906;1.4882000077700441;-191.6348841046629
5911;1.495032823407326;-191.72134599878964
5916;1.501942068103749;-191.80862249920295
5921;1.5089288617495262;-191.89672635552822
5926;1.5159943456974403;-191.9856705767268
5931;1.5231396832471216;-192.07546843757228
5936;1.530366060141488;-192.16613348531496
5941;1.5376746850756198;-192.2576795465412
5946;1.5450667902184645;-192.35012073423488
5951;1.5525436317476065;-192.4434714550465
5956;1.5601064903974626;-192.5377464167773
5961;1.5677566720212848;-192.6329606360859
5966;1.5754955081672293;-192.72912944642405
5971;1.5833243566689361;-192.82626850621037
5976;1.5912446022508553;-192.9243938072484
5981;1.5992576571488193;-193.02352168339905
5986;1.6073649617461117;-193.12366881951442
5991;1.6155679852254494;-193.22485226064296
5996;1.6238682262372868;-193.3270894215145
6001;1.6322672135847527;-193.4303980963151
6006;1.6407665069256354;-193.53479646876067
6011;1.6493676974918825;-193.64030312248164
6016;1.658072408826832;-193.7469370517267
6021;1.66688229754077;-193.85471767239835
6026;1.675799054085041;-193.96366483343107
6031;1.684824403545235;-194.0737988285242
6036;1.6939601064537742;-194.18514040824107
6041;1.70320795962231;-194.29771079248803
6046;1.712569796994376;-194.4115316833859
6051;1.7220474905185934;-194.52662527854753
6056;1.7316429510429148;-194.64301428477572
6061;1.7413581292302278;-194.76072193219616
6066;1.7511950164957166;-194.87977198884064
6071;1.761155645966346;-195.000188775696
6076;1.7712420934627726;-195.12199718223485
6081;1.7814564785041591;-195.24522268244644
6086;1.7918009653360218;-195.3698913513828
6091;1.8022777639815593;-195.49602988224012
6096;1.8128891313167532;-195.6236656039942
6101;1.8236373721693284;-195.75282649960712
6106;1.8345248404420562;-195.8835412248289
6111;1.8455539402603574;-196.01583912761123
6116;1.856727127144522;-196.14975026815793
6121;1.8680469092065943;-196.28530543963214
6126;1.8795158483719914;-196.42253618954513
6131;1.8911365616259164;-196.5614748418493
6136;1.9029117222844965;-196.70215451976117
6141;1.9148440612904625;-196.84460916933836
6146;1.9269363685333794;-196.9888735838394
6151;1.9391914941939339;-197.13498342889093
6156;1.9516123501121134;-197.28297526849258
6161;1.964201911178671;-197.43288659188715
6166;1.9769632167494562;-197.58475584132756
6171;1.989899372081772;-197.73862244076997
6176;2.003013549792061;-197.89452682552616
6181;2.0163089913338696;-198.0525104729076
6186;2.029789008494945;-198.2126159338947
6191;2.0434569849122246;-198.3748868658672
6196;2.0573163776030894;-198.53936806643
6201;2.0713707185112282;-198.70610550837253
6206;2.0856236160650865;-198.87514637579838
6211;2.100078756746661;-199.04653910146467
6216;2.11473990666815;-199.22033340537033
6221;2.1296109131535372;-199.3965803346341
6226;2.144695706322001;-199.5753323047031
6231;2.159998300669513;-199.7566431419353
6236;2.1755227966446338;-199.94056812759743
6241;2.1912733822142028;-200.1271640433237
6246;2.2072543344136903;-200.31648921807732
6251;2.2234700208771923;-200.5086035766636
6256;2.2399249013404843;-200.7035686898348
6261;2.256623529110904;-200.9014478260371
6266;2.2735705524963614;-201.10230600484272
6271;2.290770716185372;-201.30621005211293
6276;2.3082288625692957;-201.51322865694044
6281;2.3259499329965485;-201.72343243041115
6286;2.3439389689482413;-201.9368939662352
6291;2.3622011131230902;-202.15368790328677
6296;2.3807416104184895;-202.37389099009638
6301;2.399565808793498;-202.5975821513373
6306;2.4186791599977493;-202.8248425563408
6311;2.438087220149305;-203.05575568968118
6316;2.457795650142269;-203.29040742385786
6321;2.4778102158638364;-203.5288860941081
6326;2.498136788197989;-203.7712825753732
6331;2.5187813427913066;-204.01769036143526
6336;2.5397499595540998;-204.268205646243
6341;2.56104882186756;-204.5229274074301
6346;2.582684215464932;-204.7819574920242
6351;2.6046625269521244;-205.0454007043387
6356;2.626990241929925;-205.3133648960256
6361;2.6496739426766167;-205.58596105825512
6366;2.6727203053465223;-205.86330341597963
6371;2.696136096635832;-206.1455095242177
6376;2.7199281698632127;-206.43270036628215
6381;2.7441034604079397;-206.72500045385317
6386;2.7686689804440254;-207.02253792877974
6391;2.793631812903094;-207.32544466646357
6396;2.818999104593634;-207.63385638065606
6401;2.844778058398644;-207.94791272947077
6406;2.8709759244666753;-208.26775742237186
6411;2.897599990305325;-208.59353832787028
6416;2.9246575696789576;-208.9254075816146
6421;2.952155990204717;-209.2635216945149
6426;2.980102579532911;-209.60804166048814
6431;3.008504649990118;-209.95913306336232
6436;3.0373694815533514;-210.31696618240258
6441;3.0667043030155114;-210.68171609586588
6446;3.096516271191911;-211.05356278190612
6451;3.126812448008133;-211.43269121607568
6456;3.157599775298421;-211.81929146456778
6461;3.1888850471338452;-212.21355877225787
6466;3.2206748794882243;-212.61569364448087
6471;3.252975677038638;-213.02590192137012
6476;3.2857935968865517;-213.4443948434487
6481;3.3191345089746043;-213.87138910702993
6486;3.3530039529635287;-214.30710690782658
6491;3.387407091323311;-214.7517759710053
6496;3.4223486583840006;-215.205629565751
6501;3.4578329050824137;-215.66890650220918
6506;3.493863539134682;-216.14185110847632
6511;3.5304436603598135;-216.62471318509785
6516;3.5675756908753797;-217.11774793428947
6521;3.605261299888167;-217.62121586087792
6526;3.643501322804552;-218.13538264168295
6531;3.6822956743943434;-218.66051895981957
6536;3.721643255753283;-219.1969003001073
6541;3.7615418548290096;-219.74480670151115
6546;3.801988040299576;-220.3045224622408
6551;3.842977048628259;-220.87633579286148
6556;3.8845026641600047;-221.46053841248096
6561;3.926557092178292;-222.0574250828049
6566;3.9691308249071438;-222.66729307460372
6571;4.012212500520473;-223.29044156088875
6576;4.055788755315429;-223.9271709308968
6581;4.0998440693168305;-224.5777820188303
6586;4.144360605707537;-225.2425752411749
6591;4.189318044628857;-225.9218496363995
6596;4.2346934120639395;-226.61590180087398
6601;4.28046090470874;-227.32502471498978
6606;4.326591711950977;-228.04950645374174
6611;4.373053836314857;-228.78962877642272
6616;4.41981191399295;-229.54566559066666
6621;4.466827037370337;-230.31788128681617
6626;4.514056581753267;-231.10652893956785
6631;4.561454038838153;-231.91184837504085
6636;4.608968859795404;-232.73406410286577
6641;4.6565463111902385;-233.57338311463187
6646;4.704127347310591;-234.42999255205274
6651;4.7516485028139295;-235.30405725055016
6656;4.799041809926902;-236.19571716661414
6661;4.846234744722766;-237.1050847002665
6666;4.89315020724556;-238.0322419272364
6671;4.939706540429676;-238.97723775901352
6676;4.985817592862141;-239.94008505276076
6681;5.031392830428042;-240.92075769705133
6686;5.076337501753467;-241.91918770354377
6691;5.120552862085165;-242.93526233881244
6696;5.163936459813299;-243.96882133467022
6701;5.2063824892246595;-245.01965421912158
6706;5.247782212265294;-246.08749781360825
6711;5.288024451077653;-247.17203394514587
6716;5.326996151862025;-248.27288742421518
6721;5.364583019198638;-249.38962434062373
6726;5.400670218374874;-250.52175072986338
